Date,Time,Offset,Min Bat (V),Dew Pt (°F),Latest Rain (In),Daily Rain (In),Pressure (inHg),RH (%),Temp (°F),Daily Max Temp (F),Max Temp Time,Daily Min Temp (F),Min Temp Time,Wind Dir (°),Wind Gust (mph),Wind Gst Dir (°),Wind Spd (mph)
12/20/2017,1500,-08:00,,38.7,0,0.14,30.2,65,49.8,51.1,1205,44.8,443,NW | 323,32.7,NW | 318,20.3
12/20/2017,1400,-08:00,,38.9,0,0.14,30.21,65,50.1,51.1,1205,44.8,443,NW | 325,29.9,NW | 325,17.7
12/20/2017,1300,-08:00,,37,0,0.14,30.21,60,50.2,51.1,1205,44.8,443,NW | 325,24,NNW | 334,16.4
12/20/2017,1200,-08:00,,36,0,0.14,30.23,58,50.1,50.9,249,44.8,443,NNW | 328,26.1,NNW | 336,16.3
12/20/2017,1100,-08:00,,37.2,0,0.14,30.25,60,50.3,50.9,249,44.8,443,NW | 324,27.6,NW | 321,15.1
12/20/2017,1000,-08:00,,37.5,0,0.14,30.25,63,49.4,50.9,249,44.8,443,NNW | 334,21.3,NW | 326,10.4
12/20/2017,900,-08:00,,37.7,0,0.14,30.24,69,47.5,50.9,249,44.8,443,N | 354,17.8,N | 354,10.4
12/20/2017,800,-08:00,,37.9,0,0.14,30.22,74,45.6,50.9,249,44.8,443,NNE | 15,14.5,N | 8,9.7
12/20/2017,700,-08:00,,39.2,0,0.14,30.19,79,45.4,50.9,249,44.8,443,NNE | 13,15.8,N | 0,9.8
12/20/2017,600,-08:00,,43.3,0,0.14,30.18,92,45.6,50.9,249,44.8,443,NNE | 26,14.2,NNE | 31,8.4
12/20/2017,500,-08:00,,45.2,0.03,0.14,30.17,100,45.3,50.9,249,44.8,443,N | 358,18.7,NNW | 334,10
12/20/2017,400,-08:00,,45.5,0.07,0.11,30.17,100,45.5,50.9,249,45.5,349,NNW | 329,30.8,NW | 315,15.8
12/20/2017,300,-08:00,,47.8,0.04,0.04,30.13,100,47.8,50.9,249,47.8,300,SSW | 196,25.6,NW | 309,9.7
12/20/2017,200,-08:00,,50.4,0,0,30.14,100,50.4,50.4,140,49.9,31,S | 170,11.3,SSE | 162,7
12/20/2017,100,-08:00,,50,0,0,30.16,99,50.3,50.3,57,49.9,31,S | 177,11.2,S | 175,4.9
12/20/2017,0,-08:00,,49.7,0,0,30.16,98,50.3,61.9,1120,43.5,626,S | 184,11.3,S | 177,5.2
12/19/2017,2300,-08:00,,47.2,0,0,30.18,86,51.4,61.9,1120,43.5,626,S | 179,7.9,SSE | 149,4
12/19/2017,2200,-08:00,,47.6,0,0,30.16,88,51.2,61.9,1120,43.5,626,SW | 224,8.6,SSW | 201,4.7
12/19/2017,2100,-08:00,,49.4,0,0,30.16,94,51,61.9,1120,43.5,626,S | 182,7.3,SW | 225,3.4
12/19/2017,2000,-08:00,,48.4,0,0,30.16,92,50.6,61.9,1120,43.5,626,S | 189,9.1,SE | 142,3.4
12/19/2017,1900,-08:00,,48.7,0,0,30.15,91,51.3,61.9,1120,43.5,626,SSE | 158,7.9,ESE | 121,4.3
12/19/2017,1800,-08:00,,48.9,0,0,30.17,90,51.7,61.9,1120,43.5,626,S | 183,5.7,SSW | 198,3.4
12/19/2017,1700,-08:00,,49,0,0,30.18,88,52.5,61.9,1120,43.5,626,SW | 224,7.4,SW | 215,3.7
12/19/2017,1600,-08:00,,49.2,0,0,30.17,86,53.3,61.9,1120,43.5,626,WSW | 258,8.6,W | 271,4.7
12/19/2017,1500,-08:00,,47.2,0,0,30.17,74,55.2,61.9,1120,43.5,626,SW | 233,11.8,WSW | 240,7.4
12/19/2017,1400,-08:00,,42.6,0,0,30.16,57,57.5,61.9,1120,43.5,626,SSW | 200,12.5,SW | 229,6.4
12/19/2017,1300,-08:00,,43.7,0,0,30.17,58,58.4,61.9,1120,43.5,626,SW | 231,12.1,WSW | 241,6.5
12/19/2017,1200,-08:00,,36.6,0,0,30.17,42,59.8,61.9,1120,43.5,626,SW | 236,6,S | 184,2.8
12/19/2017,1100,-08:00,,37.2,0,0,30.21,44,58.9,59.1,1059,43.5,626,S | 191,7.6,E | 97,2.3
12/19/2017,1000,-08:00,,31.4,0,0,30.21,40,55.3,55.3,959,43.5,626,ENE | 59,8.8,E | 86,4.3
12/19/2017,900,-08:00,,33.2,0,0,30.2,45,53.8,55,858,43.5,626,E | 84,10,E | 92,5.8
12/19/2017,800,-08:00,,27.8,0,0,30.2,46,47.6,50,113,43.5,626,ENE | 65,8.2,E | 80,2.8
12/19/2017,700,-08:00,,26.6,0,0,30.19,48,45.2,50,113,43.5,626,ENE | 72,11,E | 88,5.6
12/19/2017,600,-08:00,,26,0,0,30.18,46,45.7,50,113,43.5,359,ENE | 75,9,E | 88,5.4
12/19/2017,500,-08:00,,25.5,0,0,30.17,42,47.6,50,113,43.5,359,E | 79,9.4,E | 80,5.2
12/19/2017,400,-08:00,,28.6,0,0,30.16,55,43.5,50,113,43.5,359,E | 81,13.3,ENE | 74,8.5
12/19/2017,300,-08:00,,28.9,0,0,30.17,51,46.2,50,113,45.2,48,ENE | 78,10,E | 82,5.5
12/19/2017,200,-08:00,,28,0,0,30.17,45,48.1,50,113,45.2,48,E | 79,7.3,E | 99,4.7
12/19/2017,100,-08:00,,31.6,0,0,30.17,58,45.5,49.4,31,45.2,48,E | 92,9.8,E | 90,7.4
12/19/2017,0,-08:00,,30.9,0,0,30.17,49,49.3,62.8,1202,42.8,325,E | 90,10.2,E | 91,6.5
12/18/2017,2300,-08:00,,34,0,0,30.18,63,46,62.8,1202,42.8,325,E | 88,10.3,E | 88,7.7
12/18/2017,2200,-08:00,,33.8,0,0,30.18,58,48,62.8,1202,42.8,325,ENE | 77,10.4,E | 79,4.9
12/18/2017,2100,-08:00,,34.8,0,0,30.17,52,51.6,62.8,1202,42.8,325,E | 89,13.7,E | 79,9.3
12/18/2017,2000,-08:00,,36.3,0,0,30.17,64,47.7,62.8,1202,42.8,325,ENE | 75,10.4,ENE | 70,6.2
12/18/2017,1900,-08:00,,34.6,0,0,30.17,52,51.8,62.8,1202,42.8,325,NE | 51,9.2,ENE | 59,4.5
12/18/2017,1800,-08:00,,33.7,0,0,30.17,47,53.6,62.8,1202,42.8,325,NE | 55,6,NNE | 31,3.2
12/18/2017,1700,-08:00,,32.5,0,0,30.16,42,55.5,62.8,1202,42.8,325,W | 266,3.5,WNW | 287,1.1
12/18/2017,1600,-08:00,,30.9,0,0,30.16,33,59.8,62.8,1202,42.8,325,NW | 305,6.9,W | 275,3.6
12/18/2017,1500,-08:00,,35,0,0,30.15,39,60.2,62.8,1202,42.8,325,W | 262,8.6,WSW | 238,5.2
12/18/2017,1400,-08:00,,32.4,0,0,30.16,33,61.5,62.8,1202,42.8,325,W | 273,9.5,W | 262,5.3
12/18/2017,1300,-08:00,,31.6,0,0,30.17,34,60,62.8,1202,42.8,325,WSW | 239,10,SW | 232,6.6
12/18/2017,1200,-08:00,,28.6,0,0,30.18,27,62.8,62.8,1200,42.8,325,WSW | 244,6,WSW | 238,3.3
12/18/2017,1100,-08:00,,27,0,0,30.21,29,58.8,61.4,1011,42.8,325,SW | 216,4.6,WSW | 244,2.7
12/18/2017,1000,-08:00,,26,0,0,30.22,26,60.9,60.9,959,42.8,325,ESE | 102,6.1,E | 81,2.6
12/18/2017,900,-08:00,,30.6,0,0,30.2,43,52.7,54,836,42.8,325,E | 84,10.7,E | 90,6.5
12/18/2017,800,-08:00,,27,0,0,30.18,41,49.6,53.5,39,42.8,325,E | 82,11.2,E | 79,8.1
12/18/2017,700,-08:00,,26.3,0,0,30.18,44,47.1,53.5,39,42.8,325,E | 80,8.8,ENE | 75,6.7
12/18/2017,600,-08:00,,26.1,0,0,30.15,43,47.4,53.5,39,42.8,325,E | 84,9.8,ENE | 78,6.6
12/18/2017,500,-08:00,,27,0,0,30.14,49,45.1,53.5,39,42.8,325,ENE | 77,7.5,E | 89,4
12/18/2017,400,-08:00,,25.9,0,0,30.14,42,47.6,53.5,39,42.8,325,E | 86,12.3,E | 90,6.7
12/18/2017,300,-08:00,,24.8,0,0,30.13,40,48.2,53.5,39,45.6,7,ENE | 66,12.4,ENE | 75,8
12/18/2017,200,-08:00,,24.2,0,0,30.13,34,51.5,53.5,39,45.6,7,ENE | 71,14.1,ENE | 74,10.9
12/18/2017,100,-08:00,,25.5,0,0,30.12,39,49.6,53.5,39,45.6,7,ENE | 62,11.3,ENE | 76,6.1
12/18/2017,0,-08:00,,25.9,0,0,30.11,41,48.5,64.5,1517,47,2337,ENE | 57,8.7,E | 87,4.9
12/17/2017,2300,-08:00,,24.8,0,0,30.11,33,52.8,64.5,1517,47.5,2128,ENE | 59,10.4,ENE | 78,5.8
12/17/2017,2200,-08:00,,26.1,0,0,30.1,38,50.4,64.5,1517,47.5,2128,ENE | 68,11.4,ENE | 78,6.7
12/17/2017,2100,-08:00,,28.3,0,0,30.09,47,47.6,64.5,1517,47.6,2100,ESE | 112,6.9,E | 80,1.8
12/17/2017,2000,-08:00,,24.8,0,0,30.08,34,52.7,64.5,1517,50.6,1810,NE | 51,4.6,NE | 40,1.2
12/17/2017,1900,-08:00,,28,0,0,30.07,37,53.9,64.5,1517,50.6,1810,ENE | 67,9.2,E | 82,5.2
12/17/2017,1800,-08:00,,31,0,0,30.06,46,50.9,64.5,1517,50.9,1800,ENE | 59,7.3,E | 81,3.2
12/17/2017,1700,-08:00,,28.4,0,0,30.04,36,54.7,64.5,1517,52,607,NW | 317,11.8,NNW | 347,4.5
12/17/2017,1600,-08:00,,29.1,0,0,30.03,32,59,64.5,1517,52,607,N | 0,10.8,NNW | 329,6.2
12/17/2017,1500,-08:00,,21.3,0,0,30.01,20,63.7,64.1,1349,52,607,NNE | 28,13.2,NE | 38,6.5
12/17/2017,1400,-08:00,,21.9,0,0,30.01,20,63.9,64.1,1349,52,607,NE | 40,14.3,NE | 54,6.3
12/17/2017,1300,-08:00,,18.4,0,0,30.02,19,61.3,62.2,1253,52,607,N | 7,16.4,ENE | 77,5.7
12/17/2017,1200,-08:00,,18.1,0,0,30.03,19,61.3,61.3,1159,52,607,NNE | 17,22.4,NE | 55,8.3
12/17/2017,1100,-08:00,,17.2,0,0,30.04,19,58.9,59.8,1054,52,607,NNE | 16,20.6,NE | 52,9.1
12/17/2017,1000,-08:00,,16.2,0,0,30.04,20,56.9,57.3,945,52,607,NNE | 18,21.1,NNE | 12,9.9
12/17/2017,900,-08:00,,15.3,0,0,30.03,20,56.4,56.6,855,52,607,NNE | 14,17.9,NE | 38,5.1
12/17/2017,800,-08:00,,14.9,0,0,30.02,21,53.4,55.5,28,52,607,NNW | 345,15.3,N | 0,5.7
12/17/2017,700,-08:00,,14.7,0,0,30,21,53.2,55.5,28,52,607,N | 8,21.4,N | 0,9.5
12/17/2017,600,-08:00,,16.3,0,0,29.99,24,52.2,55.5,28,52.2,557,N | 10,17.6,NNW | 342,8.4
12/17/2017,500,-08:00,,15.6,0,0,29.99,22,53.1,55.5,28,52.3,437,NNE | 15,14.4,NNE | 33,8.4
12/17/2017,400,-08:00,,16.1,0,0,29.97,23,53.1,55.5,28,52.5,313,N | 9,13.3,NNE | 32,5.3
12/17/2017,300,-08:00,,14.8,0,0,29.98,22,53.1,55.5,28,52.8,237,NNE | 18,14.9,NE | 41,7.2
12/17/2017,200,-08:00,,15.7,0,0,29.98,22,53.5,55.5,28,53.2,154,NNW | 344,19.7,NNW | 335,9.6
12/17/2017,100,-08:00,,14.8,0,0,29.97,21,54.4,55.5,28,54.2,57,N | 349,25.7,NNW | 338,10.7
12/17/2017,0,-08:00,,15.9,0,0,29.97,21,55.3,61.3,1142,47.3,552,N | 358,23.2,N | 6,11.8
12/16/2017,2300,-08:00,,15,0,0,29.97,20,55.6,61.3,1142,47.3,552,N | 355,21.4,N | 1,11.6
12/16/2017,2200,-08:00,,14.8,0,0,29.97,19,56.2,61.3,1142,47.3,552,NNW | 347,21.9,NNE | 26,9.4
12/16/2017,2100,-08:00,,15.1,0,0,29.96,19,56.5,61.3,1142,47.3,552,N | 350,26.3,NNW | 330,11.4
12/16/2017,2000,-08:00,,15.1,0,0,29.93,19,57.1,61.3,1142,47.3,552,NNW | 342,31.1,N | 2,15.8
12/16/2017,1900,-08:00,,30,0,0,29.93,39,54.3,61.3,1142,47.3,552,NNW | 342,20.1,NNW | 347,9.4
12/16/2017,1800,-08:00,,27.1,0,0,29.94,34,55.1,61.3,1142,47.3,552,NNW | 340,21.8,NNW | 344,12.9
12/16/2017,1700,-08:00,,37.8,0,0,29.91,54,53.9,61.3,1142,47.3,552,NNW | 331,26,NW | 326,17.9
12/16/2017,1600,-08:00,,34.1,0,0,29.92,41,57.7,61.3,1142,47.3,552,NNW | 332,26.3,NNW | 347,17.9
12/16/2017,1500,-08:00,,34,0,0,29.9,40,58,61.3,1142,47.3,552,NNW | 334,33.1,NNW | 332,22
12/16/2017,1400,-08:00,,39.1,0,0,29.89,52,56.5,61.3,1142,47.3,552,NW | 320,34.8,NW | 325,22.8
12/16/2017,1300,-08:00,,33,0,0,29.91,38,58.5,61.3,1142,47.3,552,NNW | 332,30.9,NNW | 330,17.8
12/16/2017,1200,-08:00,,38,0,0,29.93,51,56,61.3,1142,47.3,552,NNW | 334,36.3,NNW | 342,21.4
12/16/2017,1100,-08:00,,22,0,0,29.93,23,59.5,59.6,1046,47.3,552,NNW | 341,38.5,NNW | 332,22.2
12/16/2017,1000,-08:00,,27,0,0,29.94,31,57.1,57.2,956,47.3,552,N | 352,28.2,N | 353,15.5
12/16/2017,900,-08:00,,34.4,0,0,29.96,47,54.1,54.1,859,47.3,552,NNW | 337,22.2,NNW | 329,11.8
12/16/2017,800,-08:00,,38.7,0,0,29.95,66,49.5,52.4,1,47.3,552,NNW | 342,14.9,NNW | 330,9.2
12/16/2017,700,-08:00,,42.5,0,0,29.96,77,49.3,52.4,1,47.3,552,NNW | 336,16,N | 351,9.5
12/16/2017,600,-08:00,,43.3,0,0,29.96,82,48.4,52.4,1,47.3,552,N | 354,17.2,NNE | 17,8.7
12/16/2017,500,-08:00,,43.5,0,0,29.97,83,48.5,52.4,1,48.5,457,NNW | 339,18.5,NNW | 347,9.6
12/16/2017,400,-08:00,,45.6,0,0,29.97,82,50.7,52.4,1,50.7,400,NNW | 336,25.4,NW | 322,15.5
12/16/2017,300,-08:00,,46.8,0,0,29.98,84,51.3,52.4,1,51.2,155,NNW | 336,24.2,NW | 323,15.3
12/16/2017,200,-08:00,,47.6,0,0,30,87,51.4,52.4,1,51.2,155,NNW | 331,25.3,NNW | 332,11.8
12/16/2017,100,-08:00,,49.6,0,0,30.01,92,51.8,52.4,1,51.8,59,NNW | 330,16.6,NW | 326,9.7
12/16/2017,0,-08:00,,49.8,0,0,30.04,91,52.4,68.2,1055,49.3,323,NNW | 347,16.8,NNW | 342,7.7
12/15/2017,2300,-08:00,,50.2,0,0,30.05,94,51.8,68.2,1055,49.3,323,NNW | 347,11.9,N | 350,6.3
12/15/2017,2200,-08:00,,50.6,0,0,30.05,93,52.5,68.2,1055,49.3,323,NNW | 339,13.8,NNE | 16,5.9
12/15/2017,2100,-08:00,,49.2,0,0,30.05,91,51.8,68.2,1055,49.3,323,N | 352,11.7,NNW | 337,6.2
12/15/2017,2000,-08:00,,50.5,0,0,30.06,94,52.2,68.2,1055,49.3,323,NNW | 333,13.8,NNW | 331,7.6
12/15/2017,1900,-08:00,,48.8,0,0,30.06,93,50.7,68.2,1055,49.3,323,NNE | 27,9.2,NNW | 328,4.3
12/15/2017,1800,-08:00,,49.3,0,0,30.07,90,52.2,68.2,1055,49.3,323,NNW | 341,15.8,N | 354,7.5
12/15/2017,1700,-08:00,,45.6,0,0,30.07,77,52.6,68.2,1055,49.3,323,NNW | 331,13.1,NW | 324,6.5
12/15/2017,1600,-08:00,,43.1,0,0,30.07,64,55.1,68.2,1055,49.3,323,NW | 324,16.2,NW | 320,8
12/15/2017,1500,-08:00,,43.9,0,0,30.07,57,59.1,68.2,1055,49.3,323,WSW | 244,8,WSW | 249,4.4
12/15/2017,1400,-08:00,,42.4,0,0,30.08,53,59.3,68.2,1055,49.3,323,WSW | 249,6.6,WSW | 251,3.4
12/15/2017,1300,-08:00,,40,0,0,30.11,42,63.2,68.2,1055,49.3,323,SW | 232,6.9,WSW | 244,3.3
12/15/2017,1200,-08:00,,40,0,0,30.13,47,60.5,68.2,1055,49.3,323,SW | 227,6.5,WSW | 245,3.7
12/15/2017,1100,-08:00,,38.2,0,0,30.15,40,63,68.2,1055,49.3,323,NE | 56,6.1,ENE | 78,1.9
12/15/2017,1000,-08:00,,33.5,0,0,30.16,32,64.2,64.2,1000,49.3,323,ENE | 78,9.3,E | 84,4.4
12/15/2017,900,-08:00,,32.1,0,0,30.17,38,57.5,58.4,217,49.3,323,NNE | 27,5.7,E | 92,2.7
12/15/2017,800,-08:00,,31.1,0,0,30.14,42,53.7,58.4,217,49.3,323,ENE | 59,14.1,E | 81,5.1
12/15/2017,700,-08:00,,28.1,0,0,30.13,33,56.7,58.4,217,49.3,323,ENE | 74,14.4,E | 80,11.2
12/15/2017,600,-08:00,,28.9,0,0,30.14,35,56.4,58.4,217,49.3,323,ENE | 62,13,ENE | 72,9.5
12/15/2017,500,-08:00,,29.4,0,0,30.13,39,53.6,58.4,217,49.3,323,ENE | 61,12.1,ENE | 74,4.9
12/15/2017,400,-08:00,,30.3,0,0,30.16,40,53.8,58.4,217,49.3,323,ENE | 65,7.3,E | 91,2.3
12/15/2017,300,-08:00,,30.7,0,0,30.15,38,56,58.4,217,49.6,233,NNE | 14,9,ENE | 77,3.4
12/15/2017,200,-08:00,,30.7,0,0,30.15,40,54.3,56.8,134,50.4,2,ENE | 73,9,E | 83,5.7
12/15/2017,100,-08:00,,31.4,0,0,30.14,44,52.4,54.4,13,50.4,2,E | 82,11.8,ENE | 76,7.2
12/15/2017,0,-08:00,,32.7,0,0,30.14,50,50.8,67.4,1152,47,413,E | 86,11.2,E | 86,9.3
12/14/2017,2300,-08:00,,31.2,0,0,30.14,41,54.5,67.4,1152,47,413,ENE | 77,11.2,ENE | 76,4.7
12/14/2017,2200,-08:00,,35.1,0,0,30.14,45,56.3,67.4,1152,47,413,SE | 145,8.4,ENE | 63,2
12/14/2017,2100,-08:00,,33.5,0,0,30.12,42,56.2,67.4,1152,47,413,NE | 52,7.7,ENE | 76,2.4
12/14/2017,2000,-08:00,,35.6,0,0,30.11,50,54,67.4,1152,47,413,W | 260,5.2,WSW | 241,1.4
12/14/2017,1900,-08:00,,34.9,0,0,30.11,38,60.7,67.4,1152,47,413,ENE | 70,17.1,ENE | 73,11
12/14/2017,1800,-08:00,,41.9,0,0,30.1,66,52.9,67.4,1152,47,413,NE | 46,10.2,ENE | 71,2
12/14/2017,1700,-08:00,,42.8,0,0,30.1,61,56,67.4,1152,47,413,W | 271,5.5,WSW | 258,2.1
12/14/2017,1600,-08:00,,47.5,0,0,30.09,65,59.2,67.4,1152,47,413,SW | 236,6.4,SW | 235,3.7
12/14/2017,1500,-08:00,,41.9,0,0,30.07,46,63.2,67.4,1152,47,413,SW | 236,5.6,WSW | 242,3.3
12/14/2017,1400,-08:00,,38,0,0,30.08,39,63.3,67.4,1152,47,413,WSW | 247,8.5,WSW | 241,5
12/14/2017,1300,-08:00,,44.4,0,0,30.08,53,61.9,67.4,1152,47,413,WSW | 242,8.4,WSW | 246,5.8
12/14/2017,1200,-08:00,,43.6,0,0,30.09,44,66.3,67.4,1152,47,413,SSW | 209,7.8,SW | 217,4.6
12/14/2017,1100,-08:00,,44.1,0,0,30.11,48,64,64,1100,47,413,S | 188,9.3,SSW | 200,4.8
12/14/2017,1000,-08:00,,41.4,0,0,30.11,55,57.4,60,859,47,413,S | 190,8.6,S | 169,3
12/14/2017,900,-08:00,,38.2,0,0,30.09,45,59.7,60,859,47,413,SE | 141,4.5,N | 354,1.7
12/14/2017,800,-08:00,,37.7,0,0,30.08,58,52,56,251,47,413,S | 181,5.5,N | 351,1.9
12/14/2017,700,-08:00,,36.3,0,0,30.07,60,49.5,56,251,47,413,SSE | 163,6.4,E | 88,2.2
12/14/2017,600,-08:00,,35.3,0,0,30.06,54,51.6,56,251,47,413,ENE | 64,6.2,E | 95,1.8
12/14/2017,500,-08:00,,35.8,0,0,30.04,54,51.9,56,251,47,413,SSE | 147,8.4,SE | 143,3.2
12/14/2017,400,-08:00,,31.1,0,0,30.04,46,51.1,56,251,47.3,134,NNW | 348,5.7,N | 9,2.6
12/14/2017,300,-08:00,,34.5,0,0,30.04,50,52.4,56,251,47.3,134,NE | 48,9.2,N | 354,3.3
12/14/2017,200,-08:00,,33.5,0,0,30.04,50,51.4,51.9,158,47.3,134,ENE | 57,6.9,ENE | 70,3.2
12/14/2017,100,-08:00,,37.7,0,0,30.05,64,49.5,49.8,15,48.8,2,N | 351,7,NNW | 348,2.2
12/14/2017,0,-08:00,,39.8,0,0,30.06,71,48.9,70.3,1514,47.5,447,NW | 311,5.1,NNW | 341,1.4
12/13/2017,2300,-08:00,,34.9,0,0,30.06,54,50.7,70.3,1514,47.5,447,NNE | 13,4.2,NE | 36,1.7
12/13/2017,2200,-08:00,,39,0,0,30.06,66,49.9,70.3,1514,47.5,447,NE | 34,4.7,N | 0,1.7
12/13/2017,2100,-08:00,,44.3,0,0,30.07,79,50.4,70.3,1514,47.5,447,NNW | 346,11.8,NNW | 345,6.4
12/13/2017,2000,-08:00,,40.5,0,0,30.07,65,51.8,70.3,1514,47.5,447,NNW | 334,15.3,NNW | 334,6.9
12/13/2017,1900,-08:00,,38.4,0,0,30.06,60,51.8,70.3,1514,47.5,447,NNW | 335,7.7,NNW | 327,2.6
12/13/2017,1800,-08:00,,35.5,0,0,30.06,50,53.8,70.3,1514,47.5,447,NNW | 347,10.1,N | 351,5.8
12/13/2017,1700,-08:00,,38.4,0,0,30.05,51,56.1,70.3,1514,47.5,447,N | 357,11.3,ENE | 59,4.6
12/13/2017,1600,-08:00,,26.5,0,0,30.05,23,65,70.3,1514,47.5,447,NNE | 19,12.9,NE | 46,5.2
12/13/2017,1500,-08:00,,40.9,0,0,30.04,37,68.3,70.3,1303,47.5,447,W | 269,5.1,WSW | 253,1.9
12/13/2017,1400,-08:00,,42.7,0,0,30.06,47,63.5,70.3,1303,47.5,447,WSW | 252,13.9,NNW | 327,5.2
12/13/2017,1300,-08:00,,30.3,0,0,30.07,23,69.6,69.6,1259,47.5,447,WSW | 258,6.6,SSW | 207,2.4
12/13/2017,1200,-08:00,,43.7,0,0,30.09,49,63,65.7,212,47.5,447,WSW | 240,11.9,W | 260,4.6
12/13/2017,1100,-08:00,,41.8,0,0,30.13,52,59.6,65.7,212,47.5,447,WSW | 249,8.4,SW | 232,3.4
12/13/2017,1000,-08:00,,33.4,0,0,30.14,37,59.9,65.7,212,47.5,447,ENE | 71,6.8,E | 100,1.9
12/13/2017,900,-08:00,,36.8,0,0,30.16,56,52.2,65.7,212,47.5,447,NW | 308,14.2,NE | 53,3.5
12/13/2017,800,-08:00,,17.7,0,0,30.11,17,63.5,65.7,212,47.5,447,ENE | 65,20.7,ENE | 62,15.5
12/13/2017,700,-08:00,,19.8,0,0,30.12,26,54.2,65.7,212,47.5,447,ENE | 73,18.1,ENE | 74,10.6
12/13/2017,600,-08:00,,23.8,0,0,30.13,36,49.5,65.7,212,47.5,447,NE | 37,5.6,E | 86,2.7
12/13/2017,500,-08:00,,22.4,0,0,30.14,34,49.3,65.7,212,47.5,447,N | 1,3.8,WSW | 256,1.1
12/13/2017,400,-08:00,,21.4,0,0,30.15,31,50.8,65.7,212,49.2,342,SSE | 149,5.5,E | 100,2.4
12/13/2017,300,-08:00,,23,0,0,30.15,31,52.3,65.7,212,52.3,300,NNW | 335,16.4,NE | 39,4.4
12/13/2017,200,-08:00,,13.8,0,0,30.14,14,64.7,65.1,158,53.9,17,NNE | 28,16.4,NE | 45,4.7
12/13/2017,100,-08:00,,16,0,0,30.15,20,56.7,58.4,9,53.9,17,E | 93,13.7,E | 79,5.8
12/13/2017,0,-08:00,,16.6,0,0,30.16,22,55.2,74,1354,48.1,535,ENE | 67,4.5,NE | 54,1.1
12/12/2017,2300,-08:00,,38.7,0,0,30.17,61,51.6,74,1354,48.1,535,W | 263,2.9,W | 259,0.4
12/12/2017,2200,-08:00,,23.6,0,0,30.17,28,56.2,74,1354,48.1,535,ESE | 110,4.6,ENE | 72,0.7
12/12/2017,2100,-08:00,,36.6,0,0,30.16,50,55,74,1354,48.1,535,NE | 36,6.1,E | 95,1.7
12/12/2017,2000,-08:00,,19.5,0,0,30.16,23,57.2,74,1354,48.1,535,NE | 46,8,ENE | 73,2.4
12/12/2017,1900,-08:00,,24.8,0,0,30.16,26,59.4,74,1354,48.1,535,NE | 42,14.1,NE | 34,6.2
12/12/2017,1800,-08:00,,13.6,0,0,30.16,12,67.1,74,1354,48.1,535,NNE | 33,17.4,NE | 36,10.6
12/12/2017,1700,-08:00,,13.5,0,0,30.16,12,68.3,74,1354,48.1,535,NE | 34,22.9,NNE | 14,13.6
12/12/2017,1600,-08:00,,17.5,0,0,30.17,14,69.6,74,1354,48.1,535,NE | 42,17.2,NE | 49,10.3
12/12/2017,1500,-08:00,,20.1,0,0,30.18,14,71.7,74,1354,48.1,535,NE | 40,12.5,ENE | 78,7.1
12/12/2017,1400,-08:00,,27.2,0,0,30.2,18,73.4,74,1354,48.1,535,N | 6,9.8,NE | 49,3.1
12/12/2017,1300,-08:00,,44.2,0,0,30.21,45,66,67.3,1109,48.1,535,SW | 228,7,SW | 223,3
12/12/2017,1200,-08:00,,44.1,0,0,30.25,52,62,67.3,1109,48.1,535,SW | 234,10,WSW | 243,4.5
12/12/2017,1100,-08:00,,33.9,0,0,30.28,32,64.5,66.4,1018,48.1,535,SSW | 212,4.8,SSE | 165,2.4
12/12/2017,1000,-08:00,,31.4,0,0,30.3,28,64.9,66.4,951,48.1,535,E | 95,7.3,E | 88,3.7
12/12/2017,900,-08:00,,28.7,0,0,30.29,29,61.5,65.3,148,48.1,535,ENE | 68,8.5,ESE | 113,3
12/12/2017,800,-08:00,,20.4,0,0,30.29,23,58.3,65.3,148,48.1,535,ENE | 75,18.6,ENE | 60,12.3
12/12/2017,700,-08:00,,14.5,0,0,30.26,16,61.9,65.3,148,48.1,535,NE | 46,18.9,ENE | 68,10
12/12/2017,600,-08:00,,15.6,0,0,30.27,20,56.4,65.3,148,48.1,535,ENE | 71,11.1,E | 83,3.3
12/12/2017,500,-08:00,,16.8,0,0,30.27,19,59.5,65.3,148,49.4,46,NE | 55,15.2,E | 79,8.3
12/12/2017,400,-08:00,,18.5,0,0,30.28,24,54.7,65.3,148,49.4,46,ENE | 71,10.3,E | 83,4
12/12/2017,300,-08:00,,14.8,0,0,30.29,18,58.5,65.3,148,49.4,46,E | 81,9.6,E | 87,4.6
12/12/2017,200,-08:00,,15.5,0,0,30.29,16,62.5,65.3,148,49.4,46,ENE | 58,16,ENE | 75,9.8
12/12/2017,100,-08:00,,25.7,0,0,30.29,35,52.2,57.5,1,49.4,46,ENE | 78,16.4,ENE | 74,11.3
12/12/2017,0,-08:00,,24.3,0,0,30.29,28,57.5,74.7,1321,51.1,715,ENE | 74,17.4,ENE | 75,13.2
12/11/2017,2300,-08:00,,28,0,0,30.29,34,55.6,74.7,1321,51.1,715,ENE | 74,16.2,ENE | 73,11
12/11/2017,2200,-08:00,,25.6,0,0,30.29,28,58.4,74.7,1321,51.1,715,ENE | 65,15.3,ENE | 76,9
12/11/2017,2100,-08:00,,26.8,0,0,30.27,31,57.5,74.7,1321,51.1,715,ENE | 72,15.9,ENE | 62,13.7
